physical_event_id,timestamp,person_id,event_type,location_id,source_identifier,synthetic_flag,data_origin,source_dataset,source_record_reference,confidence,scenario_id
PHY-00004240,2024-08-07T13:03:31,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00004240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00004265,2024-12-03T01:39:56,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00004265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00004272,2024-06-05T15:07:39,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00004272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00004282,2025-02-12T09:02:01,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00004282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00004303,2025-06-27T22:08:23,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00004303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00004318,2024-03-11T03:15:24,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00004318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00004334,2024-05-26T21:28:28,PER-023945,prox-out-classified,LOC-006608,SYN-ACCESS-00004334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00004380,2025-10-30T18:46:51,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00004380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00004397,2024-10-20T00:41:25,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00004397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00004399,2024-01-31T07:18:09,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00004399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00004417,2024-05-03T17:00:07,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00004417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00004437,2025-10-15T01:32:21,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00004437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00004499,2025-09-18T04:27:37,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00004499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00004535,2025-04-22T09:30:56,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00004535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00004547,2024-05-04T00:30:58,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00004547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00004588,2024-05-31T15:17:22,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00004588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00004599,2025-03-26T04:22:43,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00004599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00004633,2024-05-29T19:37:28,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00004633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00004642,2024-04-25T06:24:57,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00004642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00004740,2025-12-06T14:23:53,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00004740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00004765,2025-10-10T04:37:10,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00004765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00004772,2025-05-01T02:57:23,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00004772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00004782,2025-02-12T08:52:06,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00004782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00004803,2024-06-28T20:56:15,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00004803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00004818,2024-10-27T08:49:51,PER-022852,prox-in-classified,LOC-005358,SYN-ACCESS-00004818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00004834,2025-04-29T08:18:28,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00004834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00004880,2025-04-10T17:01:45,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00004880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00004897,2024-12-11T00:38:51,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00004897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00004899,2024-07-05T08:37:06,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00004899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00004917,2025-01-19T02:40:42,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00004917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00004937,2024-10-15T10:35:00,PER-031212,prox-in-classified,LOC-008029,SYN-ACCESS-00004937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00004999,2024-09-21T22:21:08,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00004999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00005035,2024-07-04T18:51:37,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00005035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00005047,2025-03-11T15:59:47,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00005047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00005088,2025-01-20T16:12:21,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00005088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00005099,2025-07-17T19:02:01,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00005099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00005133,2025-08-08T04:45:11,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00005133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00005142,2024-11-02T13:15:00,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00005142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00005240,2025-06-04T22:05:07,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00005240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00005265,2025-05-15T20:21:27,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00005265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00005272,2024-10-08T04:56:05,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00005272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00005282,2024-08-18T08:44:07,PER-020096,prox-in-classified,LOC-007371,SYN-ACCESS-00005282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00005303,2025-06-19T05:41:59,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00005303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00005318,2024-06-24T07:27:02,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00005318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00005334,2024-07-03T14:41:12,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00005334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00005380,2024-07-11T07:24:33,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00005380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00005397,2025-02-07T16:37:57,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00005397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00005399,2024-12-08T23:07:24,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00005399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00005417,2025-08-05T02:55:58,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00005417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00005437,2025-12-26T14:32:49,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00005437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00005499,2025-08-29T12:06:17,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00005499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00005535,2025-10-16T02:05:25,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00005535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00005547,2025-04-09T14:06:45,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00005547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00005588,2024-12-05T02:09:59,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00005588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00005599,2025-05-17T22:42:58,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00005599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00005633,2025-01-12T21:21:18,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00005633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00005642,2024-09-26T21:40:19,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00005642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00005740,2024-05-19T16:24:51,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00005740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00005765,2024-01-18T16:24:36,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00005765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00005772,2025-09-23T10:02:09,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00005772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00005782,2024-10-05T18:56:26,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00005782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00005803,2024-02-24T07:12:05,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00005803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00005818,2024-12-31T05:38:58,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00005818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00005834,2025-05-23T09:14:27,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00005834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00005880,2024-07-22T19:47:27,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00005880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00005897,2025-12-17T16:32:29,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00005897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00005899,2024-02-18T01:17:46,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00005899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00005917,2025-08-18T20:01:32,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00005917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00005937,2024-08-17T18:37:28,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00005937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00005999,2025-10-17T05:30:52,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00005999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00006035,2024-08-30T15:56:38,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00006035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00006047,2025-02-18T00:37:07,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00006047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00006088,2025-02-27T13:47:18,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00006088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00006099,2024-11-05T23:50:20,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00006099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00006133,2025-01-14T23:57:09,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00006133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00006142,2024-04-30T12:41:35,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00006142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00006240,2025-06-22T19:51:28,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00006240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00006265,2025-02-23T18:55:48,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00006265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00006272,2024-03-28T19:07:24,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00006272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00006282,2024-07-11T23:03:28,PER-020096,prox-out-classified,LOC-007371,SYN-ACCESS-00006282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00006303,2025-01-17T08:27:37,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00006303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00006318,2024-10-19T18:34:13,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00006318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00006334,2024-04-19T22:23:41,PER-023945,prox-in-building,LOC-006608,SYN-ACCESS-00006334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00006380,2025-05-02T00:49:48,PER-027179,prox-in-building,LOC-001352,SYN-ACCESS-00006380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00006397,2024-08-13T16:26:48,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00006397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00006399,2024-04-29T22:05:26,PER-028494,prox-in-building,LOC-003606,SYN-ACCESS-00006399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00006417,2024-06-12T19:08:11,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00006417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00006437,2024-10-10T16:56:50,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00006437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00006499,2024-02-22T12:17:51,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00006499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00006535,2024-09-06T22:35:42,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00006535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00006547,2025-06-08T14:27:20,PER-003233,prox-out-classified,LOC-001301,SYN-ACCESS-00006547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00006588,2025-02-14T05:05:05,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00006588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00006599,2024-05-26T16:24:23,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00006599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00006633,2025-02-18T11:04:33,PER-009628,prox-in-classified,LOC-009679,SYN-ACCESS-00006633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00006642,2024-10-20T22:44:27,PER-010131,prox-in-building,LOC-008679,SYN-ACCESS-00006642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00006740,2025-06-22T23:04:35,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00006740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00006765,2024-02-10T12:55:00,PER-018950,prox-out-classified,LOC-002481,SYN-ACCESS-00006765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00006772,2025-04-03T12:15:17,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00006772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00006782,2025-04-11T02:59:45,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00006782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00006803,2024-06-02T06:58:20,PER-021845,prox-in-classified,LOC-006029,SYN-ACCESS-00006803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00006818,2025-05-02T01:48:17,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00006818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00006834,2025-10-10T07:23:26,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00006834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00006880,2025-04-27T00:17:17,PER-027179,prox-out-classified,LOC-001352,SYN-ACCESS-00006880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00006897,2025-08-29T18:04:57,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00006897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00006899,2025-12-31T01:27:05,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00006899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00006917,2024-02-05T15:50:53,PER-029521,prox-in-classified,LOC-006867,SYN-ACCESS-00006917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00006937,2024-05-05T05:36:17,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00006937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00006999,2024-06-20T09:45:01,PER-035454,prox-in-classified,LOC-003644,SYN-ACCESS-00006999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00007035,2024-05-27T23:58:47,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00007035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00007047,2024-08-16T21:17:06,PER-003233,prox-in-classified,LOC-001301,SYN-ACCESS-00007047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00007088,2024-02-14T00:15:05,PER-006443,prox-in-building,LOC-004989,SYN-ACCESS-00007088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00007099,2024-05-20T02:00:28,PER-007236,prox-out-classified,LOC-001855,SYN-ACCESS-00007099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00007133,2024-12-09T16:14:35,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00007133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00007142,2024-07-25T00:36:04,PER-010131,prox-out-classified,LOC-008679,SYN-ACCESS-00007142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00007240,2025-03-12T03:20:30,PER-017223,prox-in-building,LOC-005692,SYN-ACCESS-00007240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00007265,2024-08-29T11:43:55,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00007265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00007272,2025-02-17T20:17:25,PER-019374,prox-in-building,LOC-007336,SYN-ACCESS-00007272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00007282,2025-12-22T15:49:07,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00007282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00007303,2025-07-03T15:32:26,PER-021845,prox-in-building,LOC-006029,SYN-ACCESS-00007303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00007318,2024-02-05T03:08:19,PER-022852,prox-out-classified,LOC-005358,SYN-ACCESS-00007318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00007334,2025-10-30T09:55:53,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00007334,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00007380,2025-04-03T05:57:15,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00007380,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00007397,2025-01-18T01:52:07,PER-028278,prox-out-classified,LOC-001251,SYN-ACCESS-00007397,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00007399,2024-10-08T01:06:47,PER-028494,prox-out-classified,LOC-003606,SYN-ACCESS-00007399,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00007417,2025-02-04T05:45:09,PER-029521,prox-out-classified,LOC-006867,SYN-ACCESS-00007417,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00007437,2025-02-18T02:51:21,PER-031212,prox-out-classified,LOC-008029,SYN-ACCESS-00007437,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00007499,2025-11-19T04:15:21,PER-035454,prox-in-building,LOC-003644,SYN-ACCESS-00007499,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00007535,2025-03-29T04:24:00,PER-002304,prox-in-building,LOC-003069,SYN-ACCESS-00007535,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00007547,2024-08-10T06:57:58,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00007547,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00007588,2024-05-12T11:24:48,PER-006443,prox-in-classified,LOC-004989,SYN-ACCESS-00007588,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00007599,2025-11-24T13:47:53,PER-007236,prox-in-classified,LOC-001855,SYN-ACCESS-00007599,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00007633,2025-07-26T23:28:15,PER-009628,prox-in-building,LOC-009679,SYN-ACCESS-00007633,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00007642,2025-01-05T11:46:52,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00007642,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00007740,2025-05-07T11:26:38,PER-017223,prox-out-classified,LOC-005692,SYN-ACCESS-00007740,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00007765,2025-03-29T20:55:35,PER-018950,prox-in-classified,LOC-002481,SYN-ACCESS-00007765,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00007772,2025-04-21T12:43:53,PER-019374,prox-in-classified,LOC-007336,SYN-ACCESS-00007772,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00007782,2025-12-06T11:06:57,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00007782,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00007803,2024-04-10T18:36:21,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00007803,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00007818,2024-12-09T14:14:54,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00007818,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
PHY-00007834,2024-03-07T07:52:41,PER-023945,prox-in-classified,LOC-006608,SYN-ACCESS-00007834,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1334
PHY-00007880,2024-03-25T08:21:31,PER-027179,prox-in-classified,LOC-001352,SYN-ACCESS-00007880,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1519
PHY-00007897,2025-09-09T22:18:56,PER-028278,prox-in-classified,LOC-001251,SYN-ACCESS-00007897,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1584
PHY-00007899,2025-01-18T21:33:41,PER-028494,prox-in-classified,LOC-003606,SYN-ACCESS-00007899,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1594
PHY-00007917,2024-12-01T05:05:54,PER-029521,prox-in-building,LOC-006867,SYN-ACCESS-00007917,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1664
PHY-00007937,2024-12-19T03:31:39,PER-031212,prox-in-building,LOC-008029,SYN-ACCESS-00007937,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1744
PHY-00007999,2025-11-18T06:37:46,PER-035454,prox-out-classified,LOC-003644,SYN-ACCESS-00007999,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1994
PHY-00008035,2025-09-10T07:27:51,PER-002304,prox-in-classified,LOC-003069,SYN-ACCESS-00008035,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0139
PHY-00008047,2025-01-04T08:27:48,PER-003233,prox-in-building,LOC-001301,SYN-ACCESS-00008047,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0184
PHY-00008088,2025-06-17T13:28:07,PER-006443,prox-out-classified,LOC-004989,SYN-ACCESS-00008088,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0349
PHY-00008099,2025-08-20T22:36:01,PER-007236,prox-in-building,LOC-001855,SYN-ACCESS-00008099,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0394
PHY-00008133,2025-10-22T19:42:26,PER-009628,prox-out-classified,LOC-009679,SYN-ACCESS-00008133,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0529
PHY-00008142,2024-08-07T11:43:36,PER-010131,prox-in-classified,LOC-008679,SYN-ACCESS-00008142,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0564
PHY-00008240,2024-10-03T23:36:17,PER-017223,prox-in-classified,LOC-005692,SYN-ACCESS-00008240,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-0959
PHY-00008265,2025-06-16T10:52:20,PER-018950,prox-in-building,LOC-002481,SYN-ACCESS-00008265,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1059
PHY-00008272,2025-05-13T09:31:16,PER-019374,prox-out-classified,LOC-007336,SYN-ACCESS-00008272,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1084
PHY-00008282,2025-09-17T06:59:29,PER-020096,prox-in-building,LOC-007371,SYN-ACCESS-00008282,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1124
PHY-00008303,2024-07-25T01:02:36,PER-021845,prox-out-classified,LOC-006029,SYN-ACCESS-00008303,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1209
PHY-00008318,2025-04-09T20:01:44,PER-022852,prox-in-building,LOC-005358,SYN-ACCESS-00008318,true,SYNTHETIC,,,MEDIUM,SCN-PHYS-1269
