relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,timestamp,confidence,relationship_origin,source_dataset,source_record_reference,synthetic_flag,reason,scenario_id
REL-0066125,Person,PER-009651,USES,Device,DEV-022760,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0066126,Person,PER-009651,USES,Device,DEV-024370,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0066372,Person,PER-022852,USES,Device,DEV-001472,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0066373,Person,PER-022852,USES,Device,DEV-030846,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068005,Person,PER-027179,USES,Device,DEV-002494,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068006,Person,PER-027179,USES,Device,DEV-026601,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068369,Person,PER-002264,USES,Device,DEV-002715,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068480,Person,PER-032127,USES,Device,DEV-002788,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068796,Person,PER-019375,USES,Device,DEV-002990,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068797,Person,PER-019375,USES,Device,DEV-005220,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0068869,Person,PER-000149,USES,Device,DEV-007960,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0069138,Person,PER-007236,USES,Device,DEV-003215,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0069675,Person,PER-003076,USES,Device,DEV-012099,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070498,Person,PER-002324,USES,Device,DEV-004113,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070499,Person,PER-002324,USES,Device,DEV-027406,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070500,Person,PER-002324,USES,Device,DEV-029836,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070872,Person,PER-023957,USES,Device,DEV-004378,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070873,Person,PER-023957,USES,Device,DEV-019902,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070962,Person,PER-008309,USES,Device,DEV-004434,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070972,Person,PER-021845,USES,Device,DEV-004442,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0070973,Person,PER-021845,USES,Device,DEV-017277,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0071163,Person,PER-018143,USES,Device,DEV-026218,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0071733,Person,PER-014094,USES,Device,DEV-004949,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0072202,Person,PER-041760,USES,Device,DEV-020312,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0072559,Person,PER-017239,USES,Device,DEV-005504,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0072770,Person,PER-002304,USES,Device,DEV-005647,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0073190,Person,PER-039319,USES,Device,DEV-005949,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0073572,Person,PER-003367,USES,Device,DEV-006236,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0073749,Person,PER-035454,USES,Device,DEV-006364,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0073833,Person,PER-046137,USES,Device,DEV-006423,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0073974,Person,PER-016183,USES,Device,DEV-006541,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0074077,Person,PER-027182,USES,Device,DEV-006617,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0074078,Person,PER-027182,USES,Device,DEV-021143,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0074697,Person,PER-004923,USES,Device,DEV-007068,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0075631,Person,PER-031219,USES,Device,DEV-007737,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0075632,Person,PER-031219,USES,Device,DEV-021068,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0076033,Person,PER-042878,USES,Device,DEV-019309,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0076091,Person,PER-042539,USES,Device,DEV-009931,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0076721,Person,PER-006385,USES,Device,DEV-008541,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0076743,Person,PER-041341,USES,Device,DEV-008556,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0076992,Person,PER-032727,USES,Device,DEV-031231,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0077117,Person,PER-007584,USES,Device,DEV-008849,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0077846,Person,PER-007129,USES,Device,DEV-009430,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0078232,Person,PER-017223,USES,Device,DEV-009759,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0078277,Person,PER-023945,USES,Device,DEV-009795,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0078278,Person,PER-023945,USES,Device,DEV-025839,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0078456,Person,PER-029525,USES,Device,DEV-009934,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0078457,Person,PER-029525,USES,Device,DEV-023618,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0079656,Person,PER-003233,USES,Device,DEV-010911,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0079682,Person,PER-021869,USES,Device,DEV-010937,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0079683,Person,PER-021869,USES,Device,DEV-034754,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0081855,Person,PER-020654,USES,Device,DEV-012847,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0082914,Person,PER-010131,USES,Device,DEV-013795,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0082915,Person,PER-010131,USES,Device,DEV-023209,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0082916,Person,PER-010131,USES,Device,DEV-024221,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083236,Person,PER-029521,USES,Device,DEV-014099,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083237,Person,PER-029521,USES,Device,DEV-017260,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083260,Person,PER-046392,USES,Device,DEV-014118,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083316,Person,PER-031057,USES,Device,DEV-014174,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083569,Person,PER-028498,USES,Device,DEV-014427,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0083570,Person,PER-028498,USES,Device,DEV-028563,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0084066,Person,PER-006544,USES,Device,DEV-025051,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0084507,Person,PER-042979,USES,Device,DEV-015295,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0084927,Person,PER-028450,USES,Device,DEV-015716,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0084928,Person,PER-028450,USES,Device,DEV-019294,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0085448,Person,PER-018950,USES,Device,DEV-016220,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0085880,Person,PER-020106,USES,Device,DEV-016650,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0086437,Person,PER-028447,USES,Device,DEV-017243,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0086707,Person,PER-025097,USES,Device,DEV-025780,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0087087,Person,PER-006443,USES,Device,DEV-017935,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0087526,Person,PER-006463,USES,Device,DEV-018408,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0087527,Person,PER-006463,USES,Device,DEV-021115,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0088107,Person,PER-019959,USES,Device,DEV-026915,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0088269,Person,PER-015527,USES,Device,DEV-026682,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0088310,Person,PER-028283,USES,Device,DEV-019273,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0088812,Person,PER-020096,USES,Device,DEV-019798,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0088813,Person,PER-020096,USES,Device,DEV-025987,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0089317,Person,PER-035465,USES,Device,DEV-020375,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0089919,Person,PER-007245,USES,Device,DEV-021119,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0089920,Person,PER-007245,USES,Device,DEV-034638,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0090487,Person,PER-033042,USES,Device,DEV-030344,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0091040,Person,PER-040168,USES,Device,DEV-027427,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0092094,Person,PER-043797,USES,Device,DEV-032570,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0092981,Person,PER-004672,USES,Device,DEV-025053,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0093516,Person,PER-000145,USES,Device,DEV-032975,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0093613,Person,PER-027761,USES,Device,DEV-025971,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0094290,Person,PER-048417,USES,Device,DEV-032258,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0094923,Person,PER-028494,USES,Device,DEV-027980,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0095262,Person,PER-012524,USES,Device,DEV-028515,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0095415,Person,PER-044876,USES,Device,DEV-034697,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0096272,Person,PER-027493,USES,Device,DEV-030159,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0096398,Person,PER-009628,USES,Device,DEV-030382,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0096399,Person,PER-009628,USES,Device,DEV-032369,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0096696,Person,PER-003235,USES,Device,DEV-030844,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0096892,Person,PER-042582,USES,Device,DEV-031193,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0097404,Person,PER-012176,USES,Device,DEV-032135,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0097660,Person,PER-022857,USES,Device,DEV-032573,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0098562,Person,PER-033717,USES,Device,DEV-034332,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0098601,Person,PER-018958,USES,Device,DEV-034414,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0098730,Person,PER-031212,USES,Device,DEV-034639,,MEDIUM,SYNTHETIC,,,true,Synthetic device association.,
REL-0099044,Person,PER-000053,LOCATED_AT,Location,LOC-006029,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0099383,Person,PER-000166,LOCATED_AT,Location,LOC-006012,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0099566,Person,PER-000227,LOCATED_AT,Location,LOC-003668,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0099769,Person,PER-000295,OWNS,Vehicle,VEH-000295,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0099817,Person,PER-000311,OWNS,Vehicle,VEH-000311,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0100016,Person,PER-000377,LOCATED_AT,Location,LOC-004703,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0100028,Person,PER-000381,LOCATED_AT,Location,LOC-009958,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0100043,Person,PER-000386,LOCATED_AT,Location,LOC-009427,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0100169,Person,PER-000428,LOCATED_AT,Location,LOC-006608,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0100205,Person,PER-000440,LOCATED_AT,Location,LOC-003767,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0100252,Person,PER-000456,OWNS,Vehicle,VEH-000456,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0100975,Person,PER-000697,OWNS,Vehicle,VEH-000697,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0101167,Person,PER-000761,OWNS,Vehicle,VEH-000761,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0101243,Person,PER-000786,LOCATED_AT,Location,LOC-000848,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0101636,Person,PER-000917,LOCATED_AT,Location,LOC-003767,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0101645,Person,PER-000920,LOCATED_AT,Location,LOC-008896,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0101647,Person,PER-000921,OWNS,Vehicle,VEH-000921,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0101716,Person,PER-000944,OWNS,Vehicle,VEH-000944,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0101993,Person,PER-001036,LOCATED_AT,Location,LOC-002481,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0102134,Person,PER-001083,LOCATED_AT,Location,LOC-007127,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0102230,Person,PER-001115,LOCATED_AT,Location,LOC-005358,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0102371,Person,PER-001162,LOCATED_AT,Location,LOC-009427,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0102520,Person,PER-001212,OWNS,Vehicle,VEH-001212,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0102541,Person,PER-001219,OWNS,Vehicle,VEH-001219,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0102934,Person,PER-001350,OWNS,Vehicle,VEH-001350,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0103174,Person,PER-001430,OWNS,Vehicle,VEH-001430,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0103220,Person,PER-001445,LOCATED_AT,Location,LOC-005763,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0103376,Person,PER-001497,LOCATED_AT,Location,LOC-003767,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0103696,Person,PER-001604,OWNS,Vehicle,VEH-001604,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0103811,Person,PER-001642,LOCATED_AT,Location,LOC-006699,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0103937,Person,PER-001684,LOCATED_AT,Location,LOC-008712,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0104044,Person,PER-001720,OWNS,Vehicle,VEH-001720,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0104870,Person,PER-001995,LOCATED_AT,Location,LOC-005692,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0105260,Person,PER-002125,LOCATED_AT,Location,LOC-006641,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0105553,Person,PER-002223,OWNS,Vehicle,VEH-002223,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0105601,Person,PER-002239,OWNS,Vehicle,VEH-002239,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0105683,Person,PER-002266,LOCATED_AT,Location,LOC-006012,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0105707,Person,PER-002274,LOCATED_AT,Location,LOC-001301,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0105795,Person,PER-002304,WORKS_FOR,Organization,ORG-03548,,MEDIUM,SYNTHETIC,,,true,Synthetic organizational association.,
REL-0105796,Person,PER-002304,OWNS,Vehicle,VEH-002304,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0105797,Person,PER-002304,LOCATED_AT,Location,LOC-003069,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0105855,Person,PER-002324,WORKS_FOR,Organization,ORG-00704,,MEDIUM,SYNTHETIC,,,true,Synthetic organizational association.,
REL-0105856,Person,PER-002324,OWNS,Vehicle,VEH-002324,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0105857,Person,PER-002324,LOCATED_AT,Location,LOC-009432,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0106342,Person,PER-002486,OWNS,Vehicle,VEH-002486,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0106781,Person,PER-002632,LOCATED_AT,Location,LOC-004983,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0107066,Person,PER-002727,LOCATED_AT,Location,LOC-001301,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0107138,Person,PER-002751,LOCATED_AT,Location,LOC-003644,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0108383,Person,PER-003166,LOCATED_AT,Location,LOC-004904,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0108524,Person,PER-003213,LOCATED_AT,Location,LOC-004989,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0108582,Person,PER-003233,WORKS_FOR,Organization,ORG-03081,,MEDIUM,SYNTHETIC,,,true,Synthetic organizational association.,
REL-0108583,Person,PER-003233,OWNS,Vehicle,VEH-003233,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0108584,Person,PER-003233,LOCATED_AT,Location,LOC-001301,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0108586,Person,PER-003234,OWNS,Vehicle,VEH-003234,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0108588,Person,PER-003235,WORKS_FOR,Organization,ORG-01585,,MEDIUM,SYNTHETIC,,,true,Synthetic organizational association.,
REL-0108589,Person,PER-003235,OWNS,Vehicle,VEH-003235,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0108590,Person,PER-003235,LOCATED_AT,Location,LOC-004904,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0108620,Person,PER-003245,LOCATED_AT,Location,LOC-005411,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0109013,Person,PER-003376,LOCATED_AT,Location,LOC-000848,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0109066,Person,PER-003394,OWNS,Vehicle,VEH-003394,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0109793,Person,PER-003636,LOCATED_AT,Location,LOC-009166,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0109808,Person,PER-003641,LOCATED_AT,Location,LOC-003069,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0109826,Person,PER-003647,LOCATED_AT,Location,LOC-001440,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110063,Person,PER-003726,LOCATED_AT,Location,LOC-007711,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110090,Person,PER-003735,LOCATED_AT,Location,LOC-001352,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110264,Person,PER-003793,LOCATED_AT,Location,LOC-002374,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110267,Person,PER-003794,LOCATED_AT,Location,LOC-005358,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110269,Person,PER-003795,OWNS,Vehicle,VEH-003795,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0110351,Person,PER-003822,LOCATED_AT,Location,LOC-001301,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0110734,Person,PER-003950,OWNS,Vehicle,VEH-003950,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0110758,Person,PER-003958,OWNS,Vehicle,VEH-003958,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0110786,Person,PER-003967,LOCATED_AT,Location,LOC-000811,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0111115,Person,PER-004077,OWNS,Vehicle,VEH-004077,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0111302,Person,PER-004139,LOCATED_AT,Location,LOC-002481,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0111773,Person,PER-004296,LOCATED_AT,Location,LOC-006716,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0111814,Person,PER-004310,OWNS,Vehicle,VEH-004310,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0112006,Person,PER-004374,OWNS,Vehicle,VEH-004374,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0112009,Person,PER-004375,OWNS,Vehicle,VEH-004375,,MEDIUM,SYNTHETIC,,,true,Synthetic vehicle ownership.,
REL-0112145,Person,PER-004420,LOCATED_AT,Location,LOC-003563,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0112355,Person,PER-004490,LOCATED_AT,Location,LOC-004659,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0112400,Person,PER-004505,LOCATED_AT,Location,LOC-004703,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0112568,Person,PER-004561,LOCATED_AT,Location,LOC-005579,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0112877,Person,PER-004664,LOCATED_AT,Location,LOC-008598,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
REL-0113018,Person,PER-004711,LOCATED_AT,Location,LOC-008679,,MEDIUM,SYNTHETIC,,,true,Synthetic primary-location association.,
